1022
1389
1571
1949
2717
2197
2609
3071
3966
3651
3603
4301
4712
4603
4677
4968
7225
7951
20475
29896
29252
30861
34005
37019
32133
37834
36051
36804
38170
38891
35135
38070
36040
44618
39317
41585
38174
40226
40361
38566
