94
209
251
414
233
224
250
410
377
404
574
461
1066
565
618
718
1048
1957
3192
4337
3842
3689
4054
3651
3806
3570
3722
4390
4089
4429
4631
4534
5042
4398
4355
4484
4603
4442
4962
4741
