878
1277
1500
2075
2138
2321
2430
3003
3263
3349
4430
5994
4586
5454
5092
4731
7869
7993
22324
34725
31805
32082
36020
40958
38026
36964
41825
40094
40921
40043
45420
42222
43529
42510
41655
43801
42093
43047
43857
42615
