88
232
251
678
350
297
347
486
580
594
336
768
1390
542
701
688
1092
2310
2961
6211
4572
4299
5285
5180
5280
5952
4604
4906
4421
4913
4727
5430
5070
6281
6655
6148
7277
4626
5533
4780
