52
178
217
318
212
191
234
256
514
581
467
630
1157
695
726
636
1257
1642
2842
3832
3375
3498
3449
3465
3751
3406
3554
4361
3987
4103
4047
4368
4586
4251
4289
4288
4539
4007
4643
4124
