938
1082
1315
1736
1803
1895
2048
2645
3265
3460
3483
3450
4198
4512
4259
4389
7189
6869
20750
30471
29637
29082
31844
33806
35685
35217
35503
35740
39256
40574
38422
39478
40333
40928
38812
40281
41065
42191
41829
42999
