952
1345
1828
1966
2348
2651
2711
3739
3181
3912
3741
4572
5809
4703
4931
4907
6672
7558
19626
32397
29982
30556
30492
31747
32885
33481
36178
38780
36018
36057
37804
35874
36573
35734
39683
37166
42836
40616
37971
37558
