77
129
167
309
204
196
163
291
550
450
526
766
1304
787
858
716
800
2031
2696
3009
4218
2723
3158
2913
3436
3002
3314
3831
3575
3323
3502
4367
4119
4288
3972
4030
4238
3619
4079
3649
