75
194
326
387
248
242
232
325
428
385
526
415
1235
411
532
658
1031
2189
2316
4926
3699
3763
4259
4021
4705
4167
4313
4826
4240
4715
4734
5111
5039
5501
5820
5505
5026
4643
5666
4953
